Delta,Theta,Alpha,Beta,Gamma
2.1775205886145756,2.2477974321726526,2.1001611981780153,1.5197546832343225,1.0585651152419289
2.4555420607432206,2.1433789600719355,2.0380908550362653,1.4277920576547067,0.9638338114110323
2.515848404019879,1.9282948947556005,1.7138621997506218,1.0439721408494467,0.5290149614940639
2.5485377738153354,1.8470483727476763,1.4234274778773417,0.7429830928778698,0.17307460539504566
2.274288083418827,1.7429096947089444,1.0981247215239516,0.4682995461242214,0.10891062222782548
2.115070968085093,1.4512553135213597,1.0118388339427073,0.39085001627275057,0.020904369402183782
1.6998124918417208,0.8634703690710891,0.8371518779343855,0.3986841786947726,-0.020492861121043923
1.7468996230115392,0.6924090226338603,0.9475126525458932,0.4193962723644009,-0.0014832865140072867
1.7495676862013054,0.8749088673621533,0.9447692897456196,0.47797064144023216,0.10089861575457112
1.5195153294859813,0.7609318328962353,0.8600215121823584,0.4492933753806658,0.08224558696609419
1.467918627016656,0.5061869317053174,0.6268451867157109,0.28462332459687734,-0.03287755195207809
1.1345642402005547,0.3856509067756088,0.31059580693232075,0.11334646274548263,-0.223280743142456
1.1970650811336643,0.5500634340619885,0.18062309383451014,0.05151291003321011,-0.23667585118823742
1.3175823156176507,0.7410484924512671,0.07256835941922968,0.0949741476237777,-0.23023788403888543
1.2766138234002629,0.7633351435721616,0.01815391152845407,0.06976594687107213,-0.3100808689974865
1.1743813364773807,0.6613622354861679,0.27852173369829825,0.075978604076632,-0.35508946018642623
0.9296544288834161,0.6496498097553156,0.26954044500880947,0.08047615145854214,-0.3212848294128068
0.8173526730949705,0.5242002536364999,0.3153072565138789,0.0036912916548187433,-0.2716883781612219
0.6260419278554281,0.37322042583681697,0.20368930720404577,-0.03968925177786635,-0.32379736559796934
0.6038051468583184,0.3766468894971776,-0.16907334914415184,-0.12457494904018464,-0.42169808011626686
0.6683080761766259,0.4387647082748307,-0.31098374287439196,-0.16025474521713898,-0.3328640491884048
0.7147318895608314,0.4147678160728943,0.08100055774752118,-0.1633262921185082,-0.3024264988019963
0.7867130507858152,0.5012215694051926,0.15091876066375845,-0.1430148908540146,-0.2477556351527451
0.6486748123832391,0.5510761370555192,0.1610552709220358,-0.21905907407189384,-0.18160164012120641
0.7561761412034872,0.3455746754232179,0.1546798469951942,-0.1636924234307374,-0.13871575545627965
0.7197619159290908,0.1780067687787741,0.13640401579038397,-0.08987652619453014,-0.20892549848460587
0.5115506555034798,0.1266447851763957,0.1212316674389916,-0.09900634598737434,-0.3226134974259348
0.6389228115138669,0.2858744704935234,0.2491616703451706,-0.10584554530017763,-0.3900035939198478
0.639565251445444,0.4550071160492204,0.1550143101560383,-0.08085324076707615,-0.47948786539846916
0.5880182581588634,0.36578650536930196,-0.07924780463307696,-0.080323701554014,-0.3908702789806818
0.7043964566024633,0.20750695124842772,0.031254774414922436,-0.016634392716248912,-0.20285665540314055
0.7517436267113831,0.6951289186443165,0.3199687175199039,0.09872908694801877,-0.2007752973563465
1.3210726330291487,1.3338839794593897,0.6413353622862097,0.2890474128085425,-0.15975222852420293
1.6183467911908083,1.6073076311422785,0.8938110979670063,0.48496978363145665,-0.01505504761173928
1.6250323546348258,1.562845110588098,0.8944608725139664,0.4164465041717643,-0.0429296896194805
1.420754832895749,1.1760120410468367,0.5497997331584487,0.13252493159755058,-0.15665870733033685
1.1299758655842378,0.44677571906160435,0.04651804401119065,0.022414080595185563,-0.24656206660695293
1.1748748686473653,0.25866310875528736,0.01922246729587703,-0.10392893489555209,-0.3485055936997178
0.9596158626880681,0.32278342564079443,0.055134910152337104,-0.08507037189605332,-0.35736784535684474
0.7666852789352193,0.14934499989015335,0.20182168564556419,-0.02072067173938346,-0.42247606814169575
0.4145496364722072,0.10630501279475302,0.18980208132415477,-0.04724284652613357,-0.4286780032809831
0.5346667128257877,0.1147067642556033,0.2693870995606272,-0.07330516027552034,-0.4583153197604645
0.6871460805758222,0.32657764160343916,0.185687019988048,-0.08650351743016117,-0.38298593209438525
0.7482838786180268,0.4318938533801912,0.16837207118167857,-0.10984761105371287,-0.3677660339649715
0.8599110849994012,0.4420798426749508,0.3575071862264455,-0.11837124975827511,-0.37460286206297344
0.7646114114740472,0.25906488136586003,0.30137237465397876,-0.13994790205001414,-0.32546714959691414
0.8139919245034458,0.15592392230874924,0.20905502612306925,-0.09456293800084557,-0.27748735834898147
0.9038221049534361,0.8028065833738481,0.6518447211866842,0.04843194185881082,-0.2890244987802169
1.1400917044098995,1.1325516252714285,0.9247484549653379,0.15464764534478373,-0.38761910879000866
1.044722672594365,1.1098393163884621,0.8529963868010387,0.1421211880153684,-0.4276731300052497
0.8648513929035693,0.7293018013047077,0.3912230181717518,-0.03419604603429829,-0.38749787977989153
0.32361249291778993,0.333608552439128,0.19872244670994374,-0.08586064025297543,-0.35719960831291414
0.35195577836944764,0.26765405104511863,0.11837835612796672,-0.049433948818614126,-0.28002376345243624
0.24375295406424227,0.2008650591645612,0.20041817747609061,-0.12051080541881326,-0.29352041025597825
0.38394868995532666,0.035627318948062585,0.23419871361699152,-0.08464166832138909,-0.3159406159407174
0.5600998630001709,0.06877621000767027,0.03683112728769733,-0.05503813098938669,-0.3449614934555189
0.704705548837245,0.1400191403055515,0.10808794242970608,-0.06391299661654024,-0.37367632414613056
0.6022610175117511,0.05053756352439139,0.10550536310020385,-0.12161109852715911,-0.40797044765910767
0.5085007350082882,0.16715339410413815,0.1425025919857308,-0.17997758327632715,-0.3982042336654796
0.5993981044640782,0.2263387171881402,0.21315186821233634,-0.1602796374644691,-0.49150701854952794
0.6125542029946649,0.14700460340348395,0.20562598932401685,-0.1415675837608365,-0.4401437116022721
0.5326012001270903,0.2263093296851997,0.2515471448487599,-0.13427575881310866,-0.3727803345821908
0.2380697253917279,0.23422753171195082,0.18732954361380982,-0.15407707184823427,-0.35174227478700304
0.15734362688378137,0.18354534537762346,-0.14292614426540148,-0.25772055338835953,-0.2743679068546188
0.45475728133989735,0.15535911374977243,-0.2835720541060729,-0.3302155434481351,-0.29627894705110946
0.5413760573049752,0.06451854497340549,-0.03351461828845156,-0.17278305078871095,-0.3904894774088833
0.3526734083359627,-0.1533024320593305,0.055607499489429606,-0.0806763988682382,-0.39652765279039276
0.27439169338730557,0.10801477083892304,0.0525598549697921,-0.15417529321495013,-0.3746055267627865
0.24770708875027156,0.18556552624697428,0.1508076669488725,-0.11560586267228455,-0.37164739516732453
0.10429379451388718,0.38272599083882336,0.11990906526596543,-0.1196156718481316,-0.3677237779243248
-0.02152572620415005,0.3660003937808206,0.08156824832489033,-0.19968749821674567,-0.3218201484573033
0.1403310971912785,0.09093746216329592,-0.06667727439935447,-0.3094908706689112,-0.2863707504094744
0.19690644333772928,0.0975795697970874,0.06708331627454647,-0.206580738073153,-0.24975849250440793
0.21219989027867606,0.12044095796231,0.2009443136715928,-0.17506974407407014,-0.23383492519666002
0.08879063537635681,-0.021655860443463387,0.1267998377844541,-0.2659746936925355,-0.2940198349967665
-0.11613943409893361,-0.00896847328454114,0.10833698559018788,-0.2873941998930682,-0.3679041752290075
0.0993177244093088,0.006775991175833213,-0.06257804865206858,-0.33043014055299924,-0.3665956091425414
0.36796025491794443,-0.07089662627925494,-0.1640639233826869,-0.34726222503758014,-0.34295272960792406
0.7917760256642836,0.13384813269450527,0.013633244053137336,-0.3085300227924204,-0.32537659008803355
1.1167495815354191,0.92847705446437,0.5863589326467348,-0.0613081255488956,-0.32224719922759176
1.3883942870407813,1.2950545819768906,0.8850845655769566,0.13745752416919965,-0.3202782199824237
1.4984083389890617,1.300720198391418,0.8561595646309668,0.16395485569424062,-0.33712395514107596
1.361810135950992,0.9991614377226922,0.5019837626201474,0.032782515244755596,-0.3997537494035457
1.04456850571697,0.5766411829940694,0.06468137110245992,-0.1321191119496067,-0.3551629143427286
0.5482732942000321,0.4477231869221288,0.02965928989070183,-0.1358856568114127,-0.27540843793079994
0.3044708085573773,0.40006145538464183,-0.1752092632521561,-0.04590241234142033,-0.18177018986062335
0.45937741819932376,0.4155490779918835,0.08766351148484577,-0.06853461776611168,-0.223981815634005
0.40760578100547445,0.3014101755591035,0.12557997281926891,-0.05014396898953979,-0.3253400911871897
0.5153005765972074,0.24847695264983,-0.0013445744233950422,-0.07294142585238211,-0.2701122750179963
0.6898703966823422,0.2899103696276167,0.13528554545766913,-0.0692801586836138,-0.25985366007387684
0.7140625578667029,0.32853642366335867,0.3470521903676161,-0.048386456997282425,-0.197990350113738
0.5871128610538997,0.2991276979278917,0.30570188196077136,-0.08441256078978691,-0.16132366268141418
0.5995991215936701,0.4340311555901155,0.041656896469139656,-0.0804569490426712,-0.3203438811329685
0.5729407574107384,0.37837143512282695,0.09462157951498364,-0.041152509395383535,-0.32138838097735495
0.2026337791279566,0.18070178571979043,0.1340806166732481,-0.04615980436560937,-0.243055112022736
0.24693175185185295,-0.0011324287977790622,0.12267115948281744,-0.0818064811107336,-0.328980761755978
0.4192813667836498,0.2440058835360178,0.09256620013727723,-0.002231039112743876,-0.38118780730747254
0.29085206053511176,0.2523085026763754,0.018729557881330926,-0.06892424226420486,-0.32907681807546324
0.14902025543984276,0.06251037912597061,0.05257372662683027,-0.15011033779607613,-0.27509939305418746
0.14229830053422043,-0.12944275343274264,0.08560584955114284,-0.161838412148713,-0.31658060634269986
0.1746669491717211,-0.06841235088601805,0.06190863551840478,-0.11521668737864213,-0.49001157023593694
0.45991442470811905,-0.09831296541139782,-0.1623413727466018,-0.11903904863589394,-0.43243493355544166
0.5390704263138908,-0.3284666653305588,-0.20017914925531852,-0.11344097633060757,-0.3944520260249609
0.5390767191039243,-0.06904251601017662,-0.3147376285900525,-0.1511938242500902,-0.4065247464663617
0.5329193905053506,0.15198309555633838,-0.06421522723467873,-0.20773349059231117,-0.36918067342483796
0.1717038415529808,0.16101445491644703,0.07100215732553257,-0.24329948749602984,-0.40696505102659264
0.09019713561531799,0.14719109030000158,0.05438630194787894,-0.16397288283610423,-0.4448759015870738
0.31637531087628995,0.058969959975892584,0.14023198892361788,-0.13361958746204988,-0.34148000878006957
0.5721350187099886,0.17928760002343436,0.12618996437359628,-0.02423766331359175,-0.3032360827746922
0.6373216454082006,0.4538264803289375,0.0746475847490639,0.04390357454086267,-0.08615024141509807
0.510866937624343,0.4229826426713199,-0.05685158151706682,0.013809559343627703,0.0744525753581119
0.49479853261291995,0.208854798495597,-0.056986821812570546,0.01289377255081373,0.0561114351314255
0.2533096576967494,0.18902842372927517,0.14846643998645248,0.04197618237446811,-0.07014220640223572
0.19107072418603363,0.2328896118550206,0.13695681354489087,0.04915064161466069,-0.24281779522841712
0.29877189115963415,0.23843762637566934,0.06611795390933735,0.03044086285975286,-0.2824877366333948
0.23067952231075367,0.20983296647022148,0.0329242220830223,-0.14677224969150915,-0.32923465602478025
0.18017233113637215,0.20437949195056748,-0.13954019619123573,-0.1853952756680765,-0.3346020611551913
0.2274028596849033,0.07332492129509385,-0.05333159004353968,-0.09269019063298568,-0.21681121520235538
0.38658183834840204,0.13839975086080625,0.03216294047103095,-0.09078689202130732,-0.175632623674107
0.27108501737316687,0.19987406271241673,0.22881287068169273,-0.19963356713339905,-0.3108720855404571
0.41089076672945035,0.32275892428052483,0.2007087879709319,-0.19805562546928107,-0.3125744771845313
0.5094518367055485,0.3478746554033436,0.10310811505767607,-0.18036705225785396,-0.26134258563573126
0.3787198254217896,0.18000074908989425,0.05312520115132873,-0.21021742710606242,-0.2981736304606516
0.3760474753230541,0.23603718754760994,0.0916680214469402,-0.2734612191628122,-0.38111006468922515
0.16128059288331326,0.20681092507347096,0.29621174117540316,-0.2009191416997353,-0.4426606232492287
0.055459289489066435,0.07054398143791979,0.3065552930551382,-0.10092259902753756,-0.30941666006215
0.16337394995143578,0.03804964055308961,0.1943142730665564,-0.0770644632955612,-0.24768128515686627
-0.049374212586447426,0.33779884748608685,0.16413213381514946,-0.06806930397216426,-0.36581583570586956
-0.07160825468424145,0.3749152456413657,-0.06787233211163865,-0.05745218332720375,-0.4853336828188556
0.11168503203030167,0.24309795319457508,-0.15670615971515084,-0.1469965707410474,-0.5114955904180222
0.049214157205908014,0.08816550271771223,-0.21297449491019668,-0.1349779629718448,-0.573163943365314
0.1370477370586517,0.1855245376459513,-0.18032786297740971,-0.13061651884106762,-0.5349762953499682
0.17277294167581625,0.2007029078567587,-0.10735107217167264,-0.1447947489382644,-0.38763845444500605
0.043479953200335535,0.08887789718199011,0.19268965230194318,-0.08450959272215904,-0.2805963790907737
0.04107476285953189,0.24431955189297405,0.24123737494314948,-0.021784655787148843,-0.317633871492699
0.04414840496770762,0.10349763684412351,-0.02360511156580329,-0.03186600023323977,-0.48656011318944253
0.1371469354336077,-0.08386031443256153,0.0933258397970212,-0.011665478776872181,-0.5397280071735683
0.3096439990071791,0.17660003630225343,0.21096678725022705,-0.04248588787641087,-0.5772565190248541
0.1716923245129671,0.315239819396061,0.08693197671372958,-0.17342075877892216,-0.4907378323027917
0.1845382999355572,0.266428663821833,-0.01637266399197712,-0.2289499050622205,-0.35156157599120097
0.18748949985400817,0.3378096075671245,0.014632121507280361,-0.2330159338808771,-0.38662274173700456
0.3214599720707636,0.2973395953104715,0.007923830322410957,-0.13413459590393365,-0.48284829038240723
0.16818925989046088,0.23559289160182015,0.185158626976183,-0.04085185957324895,-0.4244616269690545
0.5193903408679261,0.4199882169653192,0.23837050174898664,-0.04543009988899491,-0.37673770989716576
0.8122939982178338,0.8823726495304333,0.5972789460056797,-0.04500860333133808,-0.40683651308607666
1.0871181835259858,1.1084593123418762,0.7997400916978351,0.02331658902062416,-0.4059132801498501
1.0793274061773674,1.0198319242310891,0.6811150768171119,-0.018267582339341244,-0.4199883308727521
0.9121254876248153,0.5707706069828558,0.17353741041018533,-0.07159595503022015,-0.4079196593427332
0.6693587676878954,0.17441153496295905,-0.054584762547640255,-0.007250519650826952,-0.3160055238572299
0.3686925302401434,0.15207402901248296,0.018370500529836464,-0.01137435287645897,-0.2876668373831446
0.12186534974142928,-0.00875053783017107,0.10196214330583137,-0.17226550958184664,-0.23304763436399678
0.5758654897590111,0.22524004862861,0.22555599331154588,-0.2348067409946644,-0.2816007557613409
0.9282136201276596,0.8393524133380592,0.6450286553377828,0.06662233446023992,-0.23901793916090566
1.1915943787141212,1.0453052330227028,0.8099772017891034,0.21525510413380505,-0.31485677745724316
1.1349985096460093,0.9565046911509051,0.6419025702421778,0.12066411626575686,-0.4413081852863561
1.2053418791574164,0.7788748291450552,0.11747237957729251,-0.06166385740471468,-0.32791345596605387
1.0115712693332315,0.7133725376152281,0.16816342753419516,-0.05703147818518923,-0.28650791137883247
0.9347663373659914,0.567503201617047,0.20868127044506213,0.05280576813028625,-0.13665662718772165
0.7188266279816256,0.7611316730593367,0.1717178768775102,0.15452999882136728,-0.030839960102017675
1.0832900937746575,0.7956837246399399,0.4705090918309078,0.11445663002725175,-0.005139370706747868
1.192721473457455,0.648599765823726,0.49065419051356524,0.022068328141144768,-0.09417192204506787
1.0673063041735638,0.7207508482596486,0.30360393890839293,0.0029219598792030016,-0.20722547586762302
1.494829280930887,0.9317834877880873,0.3441133461715297,0.14519462547911913,-0.05544592540366826
1.886591239780041,1.3462777627415774,0.6477501123508386,0.05175953537733272,-0.1403531252403994
2.167631219470433,1.585335979874492,0.8274292233945727,0.3950569368238232,0.02788364614977321
2.055469194109489,1.798151209809721,1.197385612734107,0.4783402209976981,0.2144958137999504
2.1517062205221515,2.086980984309439,1.4642455538154175,0.8279097908705408,0.41186672835811017
2.310684345109468,2.0833492305451604,1.461969329069951,1.0356512602670365,0.4172396606289318
2.3836801055690926,1.9431160219710006,1.4546899718868729,1.1098080866329958,0.3704189614258037
2.2791713805763987,1.7001645981066564,1.413817914161416,1.002599084900074,0.24994993854236552
1.9506185200335373,1.3156769245939455,1.3359083425218972,0.6950771732930736,-0.038539936330823074
1.5358564738008358,1.6183249102456494,1.3965263959103547,0.48925889860464955,0.06830942920853703
2.0515327212990533,1.5968491095307773,1.298792452033127,0.5051072719025587,0.04916667404323193
2.2729996066696216,1.4815944317470968,1.1319768986499383,0.7959000083493838,0.21991680417537557
2.5391566945530806,1.8234093803328812,1.282424282963424,0.9799324571314492,0.2833306820915331
2.447678039583624,2.0421922156712764,1.5366117839669517,1.1675906901931934,0.42441718329509337
2.3744335965550643,1.9771630790247767,1.5649383823638685,1.1782827714167818,0.5100856706882618
1.9512338017521305,1.6526965048267253,1.2765115845144073,0.887733984155985,0.5191731398100919
1.7257267112135704,1.6132333676255346,1.0114480493641123,0.5634639832591541,0.4560560006306118
1.7723205483297253,1.4966408589773361,0.986065991361318,0.5471896585808399,0.3172642365760845
2.017579031591181,1.5897044782648218,1.0210498429283856,0.5268824588983544,0.19580562309172997
2.117017485303537,1.8042739382838153,1.0943209216268077,0.4486561194223016,0.1555685379602694
1.9299558288047243,1.68523929922272,1.046333934749934,0.33330810570754393,0.28437243295753467
1.6603187647067166,1.291025464238171,0.79937359814608,0.36250222835014223,0.35427059847223186
1.3873456200598964,0.7165010852621354,0.6500905616399236,0.3445150712300633,0.3029213200344712
1.2908497718237375,0.3641927454568854,0.6240469339829261,0.2940333541546296,0.20037699230406514
1.1671957998168534,0.39453272611034745,0.4465102011160681,0.1499812460334465,0.10938820795354781
0.7784394312692688,0.3511807562048206,0.4910492426469909,0.12523450652158974,0.13374613848646788
0.7396346032503361,0.439417670140443,0.5322308806151863,0.1450212725342607,0.17821498695902604
0.8892640520994294,0.5432486304486942,0.4642325271165752,0.15894833042256504,0.29682654376714696
0.9539810986982862,0.7305213990985703,0.5291067071115495,0.18711648957683824,0.36507828807998477
1.4551887469222402,0.9805486863526691,0.7204138865338037,0.20471483150494837,0.35068865132059995
1.5371911231389765,1.1072125557217891,0.7575141789028279,0.17740098217881153,0.26608766997090877
1.530757547002499,1.174628925758582,0.7964653744055556,0.14416078647933211,0.14894664280077638
1.3782931174737454,1.0930473604865447,0.7595269517127105,0.060820556533218884,0.0580702461349763
1.0388275134043357,0.777402299691998,0.38388454147114665,0.029156235944046593,0.006006821212426315
0.7525160599585342,0.43998984167201316,0.09991092649589182,0.07271363132073763,0.004873609302359092
0.9245286734217838,0.7068092743390697,0.1403123235937881,0.0641759261761197,0.05619390379125038
1.2726022249728253,1.1836324224477857,0.5733466659691215,0.00806050368189277,0.09319087861704935
1.3919259268462825,1.302022796898011,0.7345190131808034,-0.0065604928232979864,0.033277624774087376
1.281395260353122,1.1046694571963478,0.5856704421539698,-0.08522614039829883,-0.051443740038987606
0.9793540275444595,0.6617438254189251,0.35821486075374737,-0.004737676545116097,0.004378057385372876
1.0691937545060504,0.9766730445390753,0.7289576967624264,0.19340023157691888,0.03647290333500399
1.2571432681611059,1.2467195431352722,0.9601945583625403,0.30629644696871405,-0.004522640994234936
1.4051095853446545,1.1754997902059208,0.8845163901180786,0.2209619673178103,-0.1351602339446552
1.227640991263876,0.7139638263241056,0.4671340118595685,0.036515711241978936,-0.22590777624918199
1.1638967711738084,0.4250796653891717,0.14970215673289108,-0.007463728729527356,-0.2172959931036917
0.8604748295468038,0.3790964143225348,0.0565292317906847,-0.04615394145663146,-0.2391220308272791
0.6151166721657054,0.09185039696565687,-0.051399383873747415,-0.12699457930123118,-0.37562700480568617
0.5430057777033285,-0.011836069418500265,-0.0034181457522497786,-0.10327063244566163,-0.36095497135289745
0.9667845287176844,0.4620565383303791,0.12152523370729532,-0.12756529920962512,-0.25360072065168215
1.8827205434306722,0.9088820514964614,0.8003801614572302,0.2322631946427502,-0.04519710136661588
2.098239866669139,1.4332297270680487,1.1068422740973982,0.4032712139544125,0.0806675002566305
2.4301045147429248,1.707178978092351,1.2751816256243826,0.6593967940424527,0.14117156859960212
2.529688958222415,1.8842497280431036,1.39381553278375,0.8239442521581749,0.23540695110587778
2.4751425893328185,1.929735783757359,1.5106701837660734,1.036136031165032,0.49387753679946234
2.37519734224161,2.307207123585153,1.8528449693982083,1.3476761094910024,0.8702037409414917
